Year,ID,Title,Rating,Passes,Budget,DBO,IBO,Language,Country,IMDB,Metascore
2010,926084,Harry Potter and the Deathly Hallows: Part 1,ok,PASS,133528980,316178791.0,1021656625.0,English,"UK, USA",7.7,6.5
2010,1231587,Hot Tub Time Machine,notalk,FAIL,38456346,53699864.0,67522890.0,"English, Russian",USA,6.5,6.3
2010,892769,How to Train Your Dragon,ok,PASS,176258254,232427199.0,528636950.0,English,USA,8.2,7.4
2010,1226236,I Am Love,ok,PASS,10682318,5346997.0,16164710.0,,,,
2010,1591095,Insidious,ok,PASS,1602348,57694294.0,106685260.0,English,"USA, Canada",6.8,5.2
2010,1228705,Iron Man 2,ok,PASS,181599413,333751233.0,666108069.0,"English, French, Russian",USA,7.1,5.7
2010,804497,It&#39;s Kind of a Funny Story,notalk,FAIL,8545855,6797830.0,7080589.0,,,,
2010,1250777,Kick-Ass,notalk,FAIL,29910492,51351297.0,104182018.0,English,"UK, USA",7.8,6.6
2010,1013743,Knight and Day,men,FAIL,124983125,81637519.0,280028482.0,"English, German, Spanish",USA,6.3,4.6
2010,1038686,Legion,ok,PASS,27774028,42908822.0,73552139.0,English,USA,5.1,3.2
2010,1228987,Let Me In,notalk,FAIL,21364637,12962924.0,30199340.0,English,"UK, USA",7.2,7.9
2010,758752,Love and Other Drugs,men,FAIL,32046955,34575465.0,109728398.0,,,,
2010,985694,Machete,ok,PASS,13352898,28408179.0,47356808.0,"English, Spanish, Hungarian",USA,6.7,6.0
2010,1371155,Made In Dagenham,ok,PASS,8545855,1170108.0,16711628.0,,,,
2010,1518812,Meek&#39;s Cutoff,men,FAIL,2136464,1044487.0,1997517.0,,,,
2010,1001526,Megamind,nowomen,FAIL,138870139,158542540.0,343850165.0,English,USA,7.3,6.3
2010,1470827,Monsters,nowomen,FAIL,534116,253492.0,6024539.0,"English, Spanish",UK,6.4,6.3
2010,1126618,Morning Glory,ok,PASS,42729274,33127720.0,64137680.0,"English, Ukrainian",USA,6.5,5.7
2010,1415283,Nanny McPhee and the Big Bang,ok,PASS,37388114,31189851.0,104472930.0,,,,
2010,1334260,Never Let Me Go,ok,PASS,16023478,2600773.0,12294827.0,English,"UK, USA",7.2,6.9
2010,1536044,Paranormal Activity 2,ok,PASS,3204696,90535754.0,189624005.0,"English, Spanish",USA,5.7,5.3
2010,878835,Please Give,ok,PASS,3204696,4308792.0,4882010.0,English,USA,6.6,7.8
2010,1424381,Predators,nowomen,FAIL,42729274,55548791.0,135915826.0,"English, Spanish, Russian",USA,6.4,5.1
2010,473075,Prince of Persia: The Sands of Time,nowomen,FAIL,213646368,96952376.0,357921415.0,English,USA,6.6,5.0
2010,935075,Rabbit Hole,ok,PASS,5341159,2381151.0,6238038.0,English,USA,7.0,7.6
2010,493949,Ramona and Beezus,ok,PASS,16023478,27952425.0,29343924.0,English,USA,6.7,5.6
2010,1245526,Red,men,FAIL,64093910,96546967.0,209843135.0,"English, Russian",USA,7.1,6.0
2010,1403981,Remember Me,ok,PASS,17091709,20369301.0,60361637.0,"English, Chinese",USA,7.2,4.0
2010,1053424,Repo Men,ok,PASS,34183419,14893296.0,19436733.0,"English, Spanish","USA, Canada",6.3,3.2
2010,944835,Salt,ok,PASS,138870139,126383971.0,315890541.0,"English, Russian, Korean",USA,6.4,6.5
2010,446029,Scott Pilgrim vs. the World,ok,PASS,90799707,33768214.0,51371013.0,English,"USA, UK, Canada, Japan",7.5,6.9
2010,1028576,Secretariat,ok,PASS,37388114,63772921.0,64495830.0,English,USA,7.2,6.1
2010,1261945,Sex and the city 2,ok,PASS,101482025,101853441.0,314787390.0,,,,
2010,892791,Shrek Forever After,notalk,FAIL,176258254,255026238.0,807844640.0,English,USA,6.4,5.8
2010,1130884,Shutter Island,notalk,FAIL,85458547,136747492.0,317084404.0,"English, German",USA,8.1,6.3
2010,1440292,Submarine,notalk,FAIL,2029641,499507.0,4894571.0,English,"UK, USA",7.3,7.6
2010,1512235,Super,notalk,FAIL,2670580,350077.0,553731.0,English,USA,6.8,5.0
2010,1135084,Takers,notalk,FAIL,34183419,61684749.0,75403567.0,English,USA,6.2,4.5
2010,398286,Tangled,ok,PASS,277740279,214524387.0,626605502.0,English,USA,7.9,7.1
2010,429493,The A-Team,nowomen,FAIL,117505503,82491105.0,189334662.0,"English, Spanish, French, Swahili, German",USA,6.8,4.7
2010,1212436,The Back-up Plan,ok,PASS,37388114,40048019.0,80417752.0,English,USA,5.1,3.4
2010,980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,ok,PASS,165575935,111509464.0,446720616.0,English,USA,6.4,5.3
2010,455407,The Crazies,ok,PASS,20296405,41793064.0,58705899.0,English,"USA, United Arab Emirates",6.6,5.5
2010,1226753,The Debt,ok,PASS,21364637,33304850.0,49783934.0,"English, German, Russian","USA, UK, Hungary, Israel",6.9,6.5
2010,1320253,The Expendables,notalk,FAIL,87595011,110101079.0,286572606.0,"English, Spanish",USA,6.5,4.5
2010,964517,The Fighter,men,FAIL,11750550,100004670.0,138082199.0,English,USA,7.9,7.9
2010,1139328,The Ghost Writer,men,FAIL,48070433,16601978.0,70003894.0,,,,
2010,775489,The Illusionist,nowomen,FAIL,17625825,42588953.0,89509349.0,"English, French, Scottish Gaelic","UK, France",7.5,8.2
2010,842926,The Kids Are All Right,ok,PASS,4272927,22231363.0,38750611.0,English,USA,7.1,8.6
2010,954947,The Killer Inside Me,notalk,FAIL,13887014,232102.0,3864090.0,English,"USA, Sweden, UK, Canada",6.2,
2010,1504320,The King&#39;s Speech,ok,PASS,16023478,148267855.0,460216888.0,,,,
2010,938283,The Last Airbender,notalk,FAIL,160234776,140763246.0,341528548.0,English,USA,4.4,2.0
2010,1320244,The Last Exorcism,ok,PASS,1922817,43834199.0,74953449.0,English,"USA, France",5.6,6.3
2010,480255,The Losers,notalk,FAIL,26705796,25201119.0,28536765.0,English,USA,6.4,4.4
2010,1458175,The Next Three Days,ok,PASS,32046955,22591662.0,71844911.0,English,"USA, France",7.4,5.2
2010,1386588,The Other Guys,nowomen,FAIL,106823184,127354577.0,182599780.0,English,USA,6.6,6.4
2010,1017451,The Runaways,ok,PASS,10148202,3817511.0,5638803.0,English,USA,6.6,6.5
2010,1285016,The Social Network,notalk,FAIL,42729274,103578637.0,240268986.0,"English, French",USA,7.8,9.5
2010,963966,The Sorcerer&#39;s Apprentice,notalk,FAIL,170917095,67459899.0,229831139.0,,,,
2010,1273678,The Spy Next Door,ok,PASS,29910492,25965625.0,54462053.0,English,USA,5.4,2.7
2010,889573,The Switch,men,FAIL,20296405,29652476.0,53260400.0,English,USA,6.0,5.2
2010,1274300,The Tempest,ok,PASS,21364637,296908.0,296908.0,English,USA,5.4,4.3
2010,1243957,The Tourist,nowomen,FAIL,106823184,72245755.0,297749724.0,"English, French, Italian, Russian, Spanish","USA, France, Italy",6.0,3.7
2010,840361,The Town,notalk,FAIL,39524578,98476300.0,162976800.0,English,USA,7.6,7.4
2010,1325004,The Twilight Saga: Eclipse,ok,PASS,72639765,321037586.0,747325041.0,English,USA,4.9,5.8
2010,780653,The Wolfman,notalk,FAIL,160234776,66433214.0,152366563.0,"English, Romanian",USA,5.8,4.3
2010,1570989,Tiny Furniture,ok,PASS,53412,418399.0,453089.0,English,USA,6.4,7.2
2010,1104001,Tron Legacy,notalk,FAIL,213646368,183802922.0,424689202.0,,,,
2010,1403865,True Grit,ok,PASS,37388114,182927231.0,269490247.0,English,USA,7.7,8.0
2010,1465522,Tucker and Dale vs Evil,ok,PASS,5341159,239111.0,5850485.0,,,,
2010,817230,Valentine&#39;s Day,ok,PASS,55548056,118024294.0,232414484.0,,,,
2010,1183923,Welcome to the Rileys,ok,PASS,10682318,163287.0,334204.0,English,"UK, USA",7.0,5.0
2010,1235189,Wild Target,notalk,FAIL,8545855,116798.0,116798.0,,,,
2010,1399683,Winter&#39;s Bone,ok,PASS,2136464,6977159.0,17232238.0,,,,
2010,1216520,Womb,ok,PASS,13887014,,,,,,
2010,1302067,Yogi Bear,nowomen,FAIL,85458547,107085981.0,216086548.0,English,"USA, New Zealand",4.5,3.5
2010,1414382,You Again,ok,PASS,21364637,27455751.0,35079607.0,English,USA,5.8,2.8
2010,1182350,You Will Meet a Tall Dark Stranger,ok,PASS,16023478,3469420.0,36584608.0,English,"USA, Spain",6.3,5.1
2009,1022603,(500) Days of Summer,notalk,FAIL,8142987,35168338.0,66015966.0,"English, French, Swedish",USA,7.8,7.6
2009,974661,17 Again,ok,PASS,43429264,69668214.0,151432312.0,English,USA,6.4,4.8
2009,1190080,2012,notalk,FAIL,217146319,180353228.0,856000062.0,"English, French, Tibetan, Mandarin, Russian, Hindi, Portuguese, Latin, Italian",USA,5.8,4.9
2009,472033,9,nowomen,FAIL,32571948,34471863.0,52723125.0,English,USA,7.1,6.0
2009,1019452,A Serious Man,men,FAIL,7600121,10019987.0,32963430.0,"English, Yiddish, Hebrew","USA, UK, France",7.0,7.9
2009,1315981,A Single Man,notalk,FAIL,7600121,9962673.0,30555070.0,"English, Spanish",USA,7.6,7.7
2009,1185836,Adam,men,FAIL,3474341,2472641.0,3071090.0,English,USA,7.3,5.6
2009,1091722,Adventureland,men,FAIL,10640170,17419505.0,18613810.0,English,USA,6.8,7.6
2009,1186830,Agora,notalk,FAIL,76001212,672527.0,42335163.0,English,Spain,7.2,5.5
2009,1077262,Ajami,men,FAIL,1085732,675172.0,675172.0,"Arabic, Hebrew","Germany, Israel",7.3,8.2
2009,881891,All About Steve,ok,PASS,16285974,36766024.0,43567433.0,"English, Spanish",USA,4.8,1.7
2009,1174732,An Education,ok,PASS,8142987,13652981.0,32194912.0,"English, French","UK, USA",7.3,8.5
2009,808151,Angels &amp; Demons,nowomen,FAIL,162859739,144810370.0,532959416.0,,,,
2009,913354,Armored,nowomen,FAIL,21714632,17359628.0,25689537.0,English,USA,5.7,5.0
2009,499549,Avatar,men,FAIL,461435929,825707158.0,3022588801.0,"English, Spanish","USA, UK",8.0,8.3
2009,1176740,Away We Go,ok,PASS,22800364,10262276.0,10974592.0,English,"USA, UK",7.1,5.8
2009,889583,Br&uuml;no,nowomen,FAIL,45600727,65203101.0,142000928.0,,,,
2009,901476,Bride Wars,ok,PASS,32571948,63749284.0,125022454.0,English,USA,5.3,2.4
2009,810784,Bright Star,ok,PASS,9228719,4825683.0,18740466.0,"English, French","UK, Australia, France",7.0,8.1
2009,1210042,Brooklyn&#39;s Finest,notalk,FAIL,18457437,29492371.0,42596761.0,,,,
2009,765010,Brothers,ok,PASS,28229022,30991293.0,48905553.0,English,USA,7.2,5.8
2009,1232207,Capitalism: A Love Story,notalk,FAIL,21714632,15594794.0,20760850.0,"English, Russian, Spanish",USA,7.4,6.1
2009,795351,Case 39,ok,PASS,29314753,14398811.0,31814980.0,English,"USA, Canada",6.2,2.5
2009,1352824,Chloe,men,FAIL,14114511,3338902.0,10504640.0,English,"USA, Canada, France",6.3,4.8
2009,844471,Cloudy with a Chance of Meatballs,notalk,FAIL,108573160,135575603.0,257131292.0,English,USA,7.0,6.6
2009,1035736,Coco avant Chanel,ok,PASS,24971827,6637983.0,55170185.0,,,,
2009,327597,Coraline,ok,PASS,65143896,81740638.0,136842415.0,"English, Russian",USA,7.7,8.0
2009,433362,Daybreakers,notalk,FAIL,21714632,32682233.0,55808316.0,English,"Australia, USA",6.5,5.7
2009,1278340,Dead Snow,men,FAIL,868585,50749.0,2382117.0,Norwegian,Norway,6.4,6.1
2009,1136608,District 9,notalk,FAIL,32571948,125560771.0,233645777.0,"English, Nyanja, Afrikaans, Zulu, Xhosa, Southern Sotho","USA, New Zealand, Canada, South Africa",8.0,8.1
2009,1127180,Drag Me to Hell,ok,PASS,32571948,45709979.0,99223368.0,"English, Spanish, Hungarian, Czech",USA,6.7,8.3
2009,1191111,Enter the Void,notalk,FAIL,17371706,366974.0,366974.0,"English, Japanese","France, Germany, Italy, Canada",7.3,6.9
2009,780511,Everybody&#39;s Fine,men,FAIL,21714632,9998368.0,9998368.0,,,,
2009,432283,Fantastic Mr. Fox,notalk,FAIL,43429264,22803533.0,50485349.0,"English, French",USA,7.8,8.3
2009,1013752,Fast &amp; Furious,notalk,FAIL,92287186,168358172.0,394190344.0,,,,
2009,1083456,Fired Up!,notalk,FAIL,21714632,18708557.0,20203912.0,English,USA,6.2,3.1
2009,1232776,Fish Tank,ok,PASS,3257195,406796.0,6430020.0,English,"UK, Netherlands",7.3,8.1
2009,758746,Friday the 13th,men,FAIL,18457437,70574746.0,99562425.0,English,USA,5.6,3.4
2009,1201167,Funny People,notalk,FAIL,78715541,56300661.0,78042718.0,English,USA,6.4,6.0
2009,436339,G-Force,notalk,FAIL,162859739,129676275.0,312028062.0,English,USA,5.1,4.1
2009,1046173,G.I. Joe: The Rise of Cobra,notalk,FAIL,190003029,163078512.0,328400169.0,"English, French, Scottish Gaelic","USA, Czech Republic",5.8,3.2
2009,1034032,Gamer,notalk,FAIL,54286580,22295397.0,38068663.0,English,USA,5.8,2.7
2009,1194263,Get Low,notalk,FAIL,7600121,9963686.0,10528267.0,English,"USA, Germany, Poland",7.1,7.7
2009,1289406,Harry Brown,notalk,FAIL,7925841,1974599.0,6833747.0,English,UK,7.3,5.5
2009,417741,Harry Potter and the Half-Blood Prince,ok,PASS,271432899,327846641.0,1014525504.0,English,"UK, USA",7.4,7.8
2009,1001508,He&#39;s Just Not That Into You,ok,PASS,43429264,102008450.0,193683923.0,,,,
2009,1024744,I Come with the Rain,nowomen,FAIL,19543169,,681212.0,English,"France, Hong Kong, Ireland, Spain, UK",5.4,
2009,1045772,I Love You Phillip Morris,notalk,FAIL,14114511,2212134.0,16443063.0,English,"France, USA",6.7,6.5
2009,1155056,"I Love You, Man",men,FAIL,43429264,77564677.0,99593620.0,English,USA,7.1,7.0
2009,1080016,Ice Age: Dawn of the Dinosaurs,notalk,FAIL,97715844,213426283.0,963009937.0,English,USA,7.1,5.0
2009,1057500,Invictus,notalk,FAIL,53200848,40705558.0,135164207.0,"English, Afrikaans, Maori, Zulu, Xhosa, Southern Sotho",USA,7.4,7.4
2009,1230414,It&#39;s Complicated,ok,PASS,92287186,122400359.0,243871325.0,,,,
2009,1131734,Jennifer&#39;s Body,ok,PASS,17371706,17594056.0,35646920.0,,,,
2009,1135503,Julie &amp; Julia,ok,PASS,43429264,102194949.0,137503693.0,,,,
2009,448011,Knowing,notalk,FAIL,54286580,86812530.0,203964063.0,English,"USA, UK, Australia",6.2,4.1
2009,1197624,Law Abiding Citizen,notalk,FAIL,57543775,79646802.0,142404318.0,English,USA,7.4,3.4
2009,808526,Life During Wartime,ok,PASS,4885792,305576.0,305576.0,English,USA,6.5,6.9
2009,1182345,Moon,notalk,FAIL,5428658,5439692.0,11591350.0,"English, Spanish",UK,8.0,6.7
2009,1121977,Mother and Child,ok,PASS,7600121,1205715.0,5440068.0,English,"USA, Spain",7.3,6.4
2009,1179891,My Bloody Valentine 3D,men,FAIL,15200242,55965069.0,111564348.0,,,,
2009,1078588,My Sister&#39;s Keeper,ok,PASS,29857619,53418244.0,104960933.0,,,,
2009,875034,Nine,men,FAIL,86858528,21363903.0,58096258.0,"English, Italian, French","USA, Italy",5.9,4.9
2009,1186367,Ninja Assassin,notalk,FAIL,54286580,41391219.0,66905911.0,English,"USA, Germany",6.4,3.4
2009,1235796,Ondine,ok,PASS,13028779,597665.0,597665.0,"English, Romanian, French","Ireland, USA",6.8,6.5
2009,1532957,Paa,men,FAIL,4668646,216308.0,10630704.0,Hindi,India,7.1,3.0
2009,1188729,Pandorum,notalk,FAIL,43429264,11216534.0,18493734.0,"English, Vietnamese, German","Germany, UK",6.8,2.8
2009,1003034,Perrier&#39;s Bounty,nowomen,FAIL,7165829,899.0,899.0,,,,
2009,762125,Planet 51,notalk,FAIL,65143896,45811424.0,118340524.0,"English, Spanish","Spain, UK, USA",6.1,3.9
2009,929632,Precious: Based on the Novel Push by Sapphire,ok,PASS,10857316,51644478.0,74614567.0,,,,
2009,1152836,Public Enemies,notalk,FAIL,111287489,105429554.0,228416195.0,English,USA,7.0,7.0
2009,465580,Push,ok,PASS,41257801,34538780.0,48218998.0,"English, Cantonese","USA, Canada",6.1,3.6
2009,988045,Sherlock Holmes,notalk,FAIL,97715844,226949041.0,541170116.0,"English, French","USA, Germany",7.6,5.7
2009,1017460,Splice,ok,PASS,32571948,18468479.0,24386618.0,"English, French","Canada, France, USA",5.8,6.6
2009,796366,Star Trek,ok,PASS,152002424,279825625.0,418745446.0,English,"USA, Germany",8.1,8.3
2009,473705,State of Play,ok,PASS,65143896,40191563.0,99285148.0,"English, Cantonese","USA, UK, France",7.2,6.4
2009,986263,Surrogates,notalk,FAIL,86858528,41885106.0,129927709.0,English,USA,6.3,4.5
2009,438488,Terminator Salvation,men,FAIL,217146319,136066564.0,403488847.0,"English, Italian","USA, Germany, UK, Italy",6.7,5.2
2009,878804,The Blind Side,men,FAIL,38000606,277903289.0,331914441.0,English,USA,7.7,5.3
2009,1131729,The Boat That Rocked,nowomen,FAIL,54286580,8704817.0,40685241.0,,,,
2009,1300851,The Boondock Saints II: All Saints Day,nowomen,FAIL,8685853,11153924.0,11153924.0,"English, Italian, Spanish",USA,6.4,2.4
2009,362478,The Box,ok,PASS,27143290,16342407.0,28600229.0,English,USA,5.6,4.7
2009,896923,The City of Your Final Destination,ok,PASS,9011572,535587.0,1469316.0,"English, Spanish, French",USA,6.4,5.2
2009,1144884,The Final Destination,ok,PASS,43429264,72176939.0,203449410.0,English,USA,5.1,3.0
2009,1220198,The Fourth Kind,ok,PASS,10857316,28465896.0,53729463.0,"English, Aboriginal","USA, UK",5.9,3.4
2009,1247662,The Good Guy,ok,PASS,10857316,109320.0,109320.0,English,USA,5.9,4.7
2009,1119646,The Hangover,notalk,FAIL,38000606,301097804.0,509809040.0,English,"USA, Germany",7.8,7.3
2009,1054606,The Imaginarium of Doctor Parnassus,notalk,FAIL,32571948,8348849.0,69869659.0,"English, Russian, French","UK, Canada, France",6.9,6.5
2009,1130080,The Informant!,notalk,FAIL,23886095,36173125.0,45352277.0,English,USA,6.5,6.6
2009,1058017,The Invention of Lying,men,FAIL,20086035,20033106.0,35480909.0,English,USA,6.4,5.8
2009,824758,The Last Station,ok,PASS,19543169,7185227.0,17041802.0,English,"Germany, Russia, UK",7.1,7.6
2009,380510,The Lovely Bones,ok,PASS,103144502,47896216.0,103029901.0,English,"USA, UK, New Zealand",6.7,4.2
2009,1234548,The Men Who Stare at Goats,nowomen,FAIL,26057558,35208316.0,73122088.0,English,"USA, UK",6.3,5.4
2009,790712,The Messenger,notalk,FAIL,7057255,1204793.0,1530512.0,"English, Spanish",USA,7.2,7.7
2009,780521,The Princess and the Frog,ok,PASS,114001818,113351355.0,294230416.0,"English, French",USA,7.2,7.3
2009,1041829,The Proposal,men,FAIL,43429264,178014415.0,341690283.0,English,USA,6.7,4.8
2009,898367,The Road,notalk,FAIL,27143290,8809919.0,29981685.0,English,USA,7.3,6.4
2009,485601,The Secret of Kells,nowomen,FAIL,8685853,749470.0,2823897.0,English,"France, Belgium, Ireland",7.6,8.1
2009,821642,The Soloist,notalk,FAIL,65143896,34439578.0,41750888.0,English,"UK, USA, France",6.7,6.1
2009,1111422,The Taking of Pelham 123,nowomen,FAIL,119430476,71063643.0,165426811.0,,,,
2009,1142988,The Ugly Truth,men,FAIL,41257801,96538057.0,222824741.0,English,USA,6.5,2.8
2009,1139668,The Unborn,ok,PASS,17371706,46328612.0,84913778.0,"English, Hebrew",USA,4.7,3.0
2009,962736,The Young Victoria,ok,PASS,38000606,11944429.0,34611919.0,"English, German","UK, USA",7.3,6.4
2009,1055369,Transformers: Revenge of the Fallen,ok,PASS,228003635,436585563.0,908235868.0,"English, Spanish",USA,6.0,3.5
2009,1049413,Up,notalk,FAIL,190003029,318123879.0,794258938.0,English,USA,8.3,8.8
2009,1193138,Up in the Air,men,FAIL,32571948,91009693.0,181146433.0,English,USA,7.5,8.3
2009,1068678,Veronika Decides to Die,ok,PASS,9771584,,,English,USA,6.6,
2009,409459,Watchmen,men,FAIL,149830960,116726786.0,199848831.0,English,USA,7.6,5.6
2009,386117,Where the Wild Things Are,notalk,FAIL,108573160,83854815.0,107621685.0,English,"USA, Australia, Germany",6.8,7.1
2009,1172233,Whip It,ok,PASS,16285974,14161591.0,20472719.0,English,USA,6.9,6.8
2009,365929,Whiteout,ok,PASS,38000606,11156585.0,13305365.0,"English, Russian","USA, Canada, France, Turkey",5.5,
2009,448182,Yesterday Was a Lie,ok,PASS,217146,,,,,,
2009,403702,Youth in Revolt,notalk,FAIL,19543169,16596046.0,21373265.0,"English, French",USA,6.5,6.3
2009,1156398,Zombieland,ok,PASS,25623266,82070762.0,111001503.0,English,USA,7.8,7.3
2008,478087,21,ok,PASS,37878971,87835235.0,170836899.0,English,USA,6.8,4.8
2008,800308,Appaloosa,notalk,FAIL,21645126,21873909.0,30016892.0,"English, Apache languages, Spanish",USA,6.8,6.4
2008,455824,Australia,men,FAIL,140693320,53630131.0,232772564.0,"English, Aboriginal, Chinese, Japanese","Australia, USA, UK",6.6,5.3
2008,871426,Baby Mama,ok,PASS,32467689,65470243.0,69688090.0,English,USA,6.1,5.5
2008,799934,Be Kind Rewind,notalk,FAIL,21645126,12094392.0,33435494.0,English,"UK, USA",6.4,5.2
2008,960731,Bedtime Stories,ok,PASS,86580505,119158557.0,236319281.0,English,USA,6.1,3.3
2008,861689,Blindness,ok,PASS,27056408,3326198.0,21702440.0,"English, Japanese","Canada, Brazil, Japan",6.6,4.5
2008,397892,Bolt,ok,PASS,162338447,123435400.0,339778437.0,English,USA,7.0,6.7
2008,887883,Burn After Reading,notalk,FAIL,40043484,65319955.0,176857711.0,English,"USA, UK, France",7.0,6.3
2008,824747,Changeling,ok,PASS,59524097,38679626.0,123166807.0,English,USA,7.8,6.3
2008,892255,Che: Part One,notalk,FAIL,62770866,317867.0,32595998.0,"Spanish, English","France, Spain, USA",7.2,
2008,970411,City of Ember,ok,PASS,41125740,8519189.0,12789087.0,English,USA,6.5,5.8
2008,1060277,Cloverfield,ok,PASS,27056408,86632922.0,184810452.0,"English, Russian",USA,7.1,6.4
2008,489018,Day of the Dead,ok,PASS,19480614,,,English,USA,4.5,
2008,452608,Death Race,notalk,FAIL,70346660,39303255.0,78481785.0,English,"USA, Germany, UK",6.4,4.3
2008,1034303,Defiance,ok,PASS,54112816,31001030.0,45745616.0,"English, German, Russian",USA,7.2,5.8
2008,832266,"Definitely, Maybe",ok,PASS,7575794,34893728.0,60458935.0,English,"UK, USA, France",7.2,5.9
2008,483607,Doomsday,ok,PASS,35714458,11914311.0,23399667.0,English,"UK, USA, South Africa, Germany",6.0,5.1
2008,918927,Doubt,ok,PASS,21645126,36197653.0,55137666.0,English,USA,7.5,6.8
2008,1059786,Eagle Eye,notalk,FAIL,86580505,109784884.0,192713668.0,English,"USA, Germany",6.6,4.3
2008,808244,Easy Virtue,ok,PASS,15151588,2875321.0,13697884.0,"English, French","UK, Canada",6.7,5.8
2008,1129423,Fireproof,men,FAIL,541128,36208310.0,36226687.0,English,USA,6.5,2.8
2008,486321,Fly Me to the Moon,nowomen,FAIL,27056408,15740274.0,62280329.0,,,,
2008,800039,Forgetting Sarah Marshall,ok,PASS,32467689,68368797.0,113824188.0,"English, Hawaiian, German, Japanese",USA,7.3,6.7
2008,369436,Four Christmases,ok,PASS,86580505,130028810.0,176998734.0,English,"USA, Germany",5.6,4.1
2008,870111,Frost/Nixon,notalk,FAIL,31385433,20153811.0,30459656.0,English,"USA, UK, France",7.8,8.0
2008,978759,Frozen River,ok,PASS,1082256,2718061.0,6526145.0,"English, French, Chinese, Urdu",USA,7.2,8.2
2008,876563,Gake no ue no Ponyo,ok,PASS,36796715,16331680.0,222200929.0,,,,
2008,995039,Ghost Town,notalk,FAIL,21645126,14342754.0,28801384.0,English,USA,6.8,7.2
2008,1205489,Gran Torino,men,FAIL,27056408,160277075.0,297125986.0,"English, Hmong","USA, Germany",8.2,7.2
2008,1104733,Hamlet 2,ok,PASS,9740307,5288138.0,5301200.0,"English, Spanish",USA,6.4,5.4
2008,448157,Hancock,nowomen,FAIL,162338447,246696294.0,675702695.0,"English, Japanese",USA,6.5,4.9
2008,1227929,Herb &amp; Dorothy,ok,PASS,89286146,82236872.0,173580993.0,,,,
2008,962726,High School Musical 3: Senior Year,ok,PASS,11904819,98008500.0,296963426.0,English,USA,4.2,5.7
2008,465502,Igor,men,FAIL,32467689,21134953.0,33564393.0,English,"USA, France",6.1,4.0
2008,780536,In Bruges,notalk,FAIL,16233845,8442492.0,37374405.0,"English, German","UK, USA",8.0,6.7
2008,367882,Indiana Jones and the Kingdom of the Crystal Skull,notalk,FAIL,200217418,343101064.0,851257517.0,"English, German, Russian",USA,6.3,6.5
2008,494238,Inkheart,ok,PASS,64935379,18726740.0,62826552.0,English,"Germany, UK, USA",6.1,
2008,371746,Iron Man,men,FAIL,201299674,344811326.0,630352749.0,"English, Persian, Urdu, Arabic",USA,7.9,7.9
2008,373051,Journey to the Center of the Earth,notalk,FAIL,48701534,110070196.0,260720275.0,"English, Icelandic, Italian",USA,5.8,5.7
2008,489099,Jumper,notalk,FAIL,89286146,87844867.0,241465674.0,English,"USA, Canada",6.0,3.5
2008,441773,Kung Fu Panda,notalk,FAIL,140693320,233155446.0,683889160.0,English,USA,7.6,7.3
2008,1139797,L&aring;t den r&auml;tte komma in (Let the Right One In),notalk,FAIL,4870153,2296640.0,13255131.0,,,,
2008,866439,Made of Honor,men,FAIL,43290252,49797572.0,115313044.0,English,"USA, UK",5.8,3.7
2008,467197,Max Payne,ok,PASS,37878971,44034081.0,92816237.0,"English, Russian, Spanish","Canada, USA",5.4,3.1
2008,765476,Meet Dave,notalk,FAIL,64935379,12774146.0,54814990.0,English,USA,4.9,4.3
2008,1013753,Milk,notalk,FAIL,21645126,34460447.0,62006112.0,English,USA,7.7,8.4
2008,1046997,Miracle at St. Anna,men,FAIL,48701534,8568101.0,9859851.0,"English, German, Italian","USA, Italy",6.0,3.7
2008,981227,Nick and Norah&#39;s Infinite Playlist,ok,PASS,10822563,34077322.0,36303849.0,,,,
2008,410377,Nim&#39;s Island,ok,PASS,40043484,51955621.0,101820495.0,,,,
2008,910936,Pineapple Express,men,FAIL,28138664,94525760.0,109902346.0,"English, Cantonese, Korean",USA,7.0,6.4
2008,1226681,Pontypool,nowomen,FAIL,1623384,4183.0,34541.0,"English, French, Armenian",Canada,6.7,5.4
2008,368563,Possession,ok,PASS,27056408,10934736.0,16023683.0,English,USA,5.7,
2008,926129,Prom Night,ok,PASS,19480614,47477881.0,61807319.0,"English, Italian","USA, Canada",3.8,1.7
2008,830515,Quantum of Solace,notalk,FAIL,248918952,183300049.0,640362486.0,"English, Spanish, Italian, French, Swiss German, German","UK, USA",6.7,5.8
2008,1082868,Quarantine,ok,PASS,12987076,34298662.0,44688323.0,English,USA,6.1,5.3
2008,1084950,Rachel Getting Married,ok,PASS,12987076,13849484.0,14423083.0,English,USA,6.7,8.2
2008,959337,Revolutionary Road,ok,PASS,48701534,24796094.0,86109680.0,English,"USA, UK",7.4,6.9
2008,1032755,RocknRolla,notalk,FAIL,19480614,6169538.0,30080599.0,"English, Russian","UK, USA",7.3,5.3
2008,814314,Seven Pounds,ok,PASS,58441841,75705803.0,180322655.0,"English, Spanish",USA,7.6,3.6
2008,1000774,Sex and the City,ok,PASS,62229738,165203458.0,449403966.0,English,USA,5.4,5.3
2008,1010048,Slumdog Millionaire,notalk,FAIL,15151588,152944384.0,416148834.0,"English, Hindi, French",UK,8.1,8.6
2008,811080,Speed Racer,ok,PASS,129870757,47560583.0,101076746.0,English,"USA, Australia, Germany",6.1,3.7
